rad_haplotyper -v ONC.recode.vcf -b mapped_filtered.bed --genomic_ref -r reference.fasta -x 35 -d 10 -z 3 -m .25 -g ONC.gen -p popmap -e --vcfout ONC.haplotyped.vcf
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
Contig_4279	2	2	386	408	0.946	PASSED	0	0	22	
Contig_9573	3	7	345	408	0.846	PASSED	19	10	34	
Contig_4997	1	2	373	408	0.914	PASSED	0	0	35	
Contig_15561	2	3	382	408	0.936	PASSED	0	0	26	
Contig_1205	2	3	378	408	0.926	PASSED	0	0	30	
Contig_12503	1	2	371	408	0.909	PASSED	0	0	37	
Contig_9123	0	0	0	408	0.000	FILTERED	0	368	40	Missing data
Contig_7371	1	2	387	408	0.949	PASSED	0	0	21	
Contig_10984	1	2	391	408	0.958	PASSED	0	0	17	
Contig_13671	1	2	379	408	0.929	PASSED	0	0	29	
Contig_9799	2	3	377	408	0.924	PASSED	0	0	31	
Contig_10054	1	2	394	408	0.966	PASSED	0	0	14	
Contig_3541	1	2	380	408	0.931	PASSED	0	0	28	
Contig_13442	1	2	386	408	0.946	PASSED	0	0	22	
Contig_28	2	3	374	408	0.917	PASSED	0	0	34	
Contig_12646	1	2	398	408	0.975	PASSED	0	0	10	
Contig_2889	1	2	380	408	0.931	PASSED	0	0	28	
Contig_13334	2	3	385	408	0.944	PASSED	0	0	23	
Contig_5238	1	2	379	408	0.929	PASSED	0	0	29	
Contig_10153	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_5941	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_15794	1	2	377	408	0.924	PASSED	0	0	31	
Contig_8378	2	3	386	408	0.946	PASSED	1	0	21	
Contig_14694	1	2	371	408	0.909	PASSED	0	0	37	
Contig_250	1	2	391	408	0.958	PASSED	0	0	17	
Contig_14657	1	2	367	408	0.900	PASSED	0	0	41	
Contig_7006	0	0	0	408	0.000	FILTERED	0	356	52	Missing data
Contig_14506	1	2	371	408	0.909	PASSED	0	0	37	
Contig_14030	0	0	0	408	0.000	FILTERED	0	380	28	Missing data
Contig_596	1	2	377	408	0.924	PASSED	0	0	31	
Contig_6129	1	2	387	408	0.949	PASSED	0	0	21	
Contig_6305	2	3	383	408	0.939	PASSED	0	0	25	
Contig_4125	1	2	382	408	0.936	PASSED	0	0	26	
Contig_14941	1	2	384	408	0.941	PASSED	0	0	24	
Contig_1732	1	2	380	408	0.931	PASSED	0	0	28	
Contig_5725	1	2	401	408	0.983	PASSED	0	0	7	
Contig_15081	1	2	381	408	0.934	PASSED	0	0	27	
Contig_7014	0	0	0	408	0.000	FILTERED	0	350	58	Missing data
Contig_2434	0	0	0	408	0.000	FILTERED	0	358	50	Missing data
Contig_12696	1	2	378	408	0.926	PASSED	0	0	30	
Contig_1920	1	2	391	408	0.958	PASSED	0	0	17	
Contig_5067	1	2	399	408	0.978	PASSED	0	0	9	
Contig_14189	0	0	0	408	0.000	FILTERED	0	349	59	Missing data
Contig_5621	0	0	0	408	0.000	FILTERED	0	383	25	Missing data
Contig_6292	1	2	381	408	0.934	PASSED	0	0	27	
Contig_3813	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_2114	1	2	391	408	0.958	PASSED	0	0	17	
Contig_14073	1	2	384	408	0.941	PASSED	0	0	24	
Contig_13073	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_9217	1	2	399	408	0.978	PASSED	0	0	9	
Contig_2520	1	2	394	408	0.966	PASSED	0	0	14	
Contig_9107	2	3	387	408	0.949	PASSED	0	0	21	
Contig_13486	3	4	379	408	0.929	PASSED	0	0	29	
Contig_7832	1	2	388	408	0.951	PASSED	0	0	20	
Contig_9835	2	3	384	408	0.941	PASSED	1	0	23	
Contig_2044	1	2	376	408	0.922	PASSED	0	0	32	
Contig_11812	1	2	377	408	0.924	PASSED	0	0	31	
Contig_9418	1	2	367	408	0.900	PASSED	0	0	41	
Contig_12892	1	2	375	408	0.919	PASSED	0	0	33	
Contig_5495	1	2	394	408	0.966	PASSED	0	0	14	
Contig_9069	3	3	388	408	0.951	PASSED	0	2	18	
Contig_3611	1	2	385	408	0.944	PASSED	0	0	23	
Contig_9415	1	2	368	408	0.902	PASSED	0	0	40	
Contig_4246	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_1614	1	2	378	408	0.926	PASSED	0	0	30	
Contig_11710	1	2	388	408	0.951	PASSED	0	0	20	
Contig_13793	1	2	389	408	0.953	PASSED	0	0	19	
Contig_14133	4	5	365	408	0.895	PASSED	0	3	40	
Contig_14080	1	2	374	408	0.917	PASSED	0	0	34	
Contig_7316	1	2	384	408	0.941	PASSED	0	0	24	
Contig_2402	1	2	381	408	0.934	PASSED	0	0	27	
Contig_8983	1	2	371	408	0.909	PASSED	0	0	37	
Contig_5318	2	3	380	408	0.931	PASSED	0	0	28	
Contig_94	1	2	395	408	0.968	PASSED	0	0	13	
Contig_12709	1	2	399	408	0.978	PASSED	0	0	9	
Contig_2147	1	2	370	408	0.907	PASSED	0	0	38	
Contig_9510	2	3	370	408	0.907	PASSED	0	0	38	
Contig_11274	1	2	398	408	0.975	PASSED	0	0	10	
Contig_3428	1	2	379	408	0.929	PASSED	0	0	29	
Contig_10643	1	2	385	408	0.944	PASSED	0	0	23	
Contig_1617	1	2	374	408	0.917	PASSED	0	0	34	
Contig_6529	2	3	385	408	0.944	PASSED	0	0	23	
Contig_9809	1	2	370	408	0.907	PASSED	0	0	38	
Contig_14154	1	2	388	408	0.951	PASSED	0	0	20	
Contig_1870	1	2	372	408	0.912	PASSED	0	0	36	
Contig_4095	1	2	382	408	0.936	PASSED	0	0	26	
Contig_14769	1	2	377	408	0.924	PASSED	0	0	31	
Contig_3022	3	4	384	408	0.941	PASSED	1	0	23	
Contig_12487	1	2	369	408	0.904	PASSED	0	0	39	
Contig_10117	2	3	376	408	0.922	PASSED	1	0	31	
Contig_1460	1	2	379	408	0.929	PASSED	0	0	29	
Contig_1697	1	2	387	408	0.949	PASSED	0	0	21	
Contig_1613	1	2	387	408	0.949	PASSED	0	0	21	
Contig_10182	1	2	391	408	0.958	PASSED	0	0	17	
Contig_12769	0	0	0	408	0.000	FILTERED	0	345	63	Missing data
Contig_541	2	3	382	408	0.936	PASSED	0	0	26	
Contig_9004	0	0	0	408	0.000	FILTERED	0	361	47	Missing data
Contig_5457	1	2	385	408	0.944	PASSED	0	0	23	
Contig_4824	1	2	386	408	0.946	PASSED	0	0	22	
Contig_4905	1	2	386	408	0.946	PASSED	0	0	22	
Contig_13248	1	2	400	408	0.980	PASSED	0	0	8	
Contig_13231	2	3	377	408	0.924	PASSED	0	0	31	
Contig_9124	1	2	390	408	0.956	PASSED	0	0	18	
Contig_1541	0	0	0	408	0.000	FILTERED	0	370	38	Missing data
Contig_4478	2	3	384	408	0.941	PASSED	0	0	24	
Contig_12739	1	2	390	408	0.956	PASSED	0	0	18	
Contig_2963	1	2	372	408	0.912	PASSED	0	0	36	
Contig_4556	1	2	396	408	0.971	PASSED	0	0	12	
Contig_9524	1	2	379	408	0.929	PASSED	0	0	29	
Contig_1950	2	3	374	408	0.917	PASSED	0	0	34	
Contig_5640	1	2	380	408	0.931	PASSED	0	0	28	
Contig_2973	1	2	397	408	0.973	PASSED	0	0	11	
Contig_15572	1	2	398	408	0.975	PASSED	0	0	10	
Contig_755	0	0	0	408	0.000	FILTERED	0	359	49	Missing data
Contig_6084	2	3	383	408	0.939	PASSED	0	0	25	
Contig_13304	1	2	389	408	0.953	PASSED	0	0	19	
Contig_14098	2	3	390	408	0.956	PASSED	0	0	18	
Contig_6750	1	2	398	408	0.975	PASSED	0	0	10	
Contig_1143	2	3	382	408	0.936	PASSED	3	0	23	
Contig_268	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_7984	1	2	380	408	0.931	PASSED	0	0	28	
Contig_2985	0	0	0	408	0.000	FILTERED	0	359	49	Missing data
Contig_10561	2	3	396	408	0.971	PASSED	0	0	12	
Contig_14042	0	0	0	408	0.000	FILTERED	0	380	28	Missing data
Contig_15435	1	2	404	408	0.990	PASSED	0	0	4	
Contig_14179	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_7237	0	0	0	408	0.000	FILTERED	0	387	21	Missing data
Contig_3055	1	2	372	408	0.912	PASSED	0	0	36	
Contig_8175	1	2	389	408	0.953	PASSED	0	0	19	
Contig_11430	1	2	378	408	0.926	PASSED	0	0	30	
Contig_5252	1	2	393	408	0.963	PASSED	0	0	15	
Contig_13362	1	2	386	408	0.946	PASSED	0	0	22	
Contig_11870	0	0	0	408	0.000	FILTERED	0	359	49	Missing data
Contig_5705	2	3	380	408	0.931	PASSED	0	0	28	
Contig_11129	1	2	383	408	0.939	PASSED	0	0	25	
Contig_12771	0	0	0	408	0.000	FILTERED	0	374	34	Missing data
Contig_2917	1	2	383	408	0.939	PASSED	0	0	25	
Contig_14960	1	2	401	408	0.983	PASSED	0	0	7	
Contig_11930	1	2	372	408	0.912	PASSED	0	0	36	
Contig_2168	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_2246	1	2	385	408	0.944	PASSED	0	0	23	
Contig_7773	1	2	392	408	0.961	PASSED	0	0	16	
Contig_440	1	2	388	408	0.951	PASSED	0	0	20	
Contig_11264	1	2	376	408	0.922	PASSED	0	0	32	
Contig_9203	1	2	393	408	0.963	PASSED	0	0	15	
Contig_7076	0	0	0	408	0.000	FILTERED	0	364	44	Missing data
Contig_5884	1	2	376	408	0.922	PASSED	0	0	32	
Contig_4421	1	2	379	408	0.929	PASSED	0	0	29	
Contig_7591	0	0	0	408	0.000	FILTERED	0	364	44	Missing data
Contig_12205	2	2	400	408	0.980	PASSED	0	0	8	
Contig_13121	2	4	388	408	0.951	PASSED	5	1	14	
Contig_7842	1	2	386	408	0.946	PASSED	0	0	22	
Contig_8099	1	2	384	408	0.941	PASSED	0	0	24	
Contig_14764	1	2	381	408	0.934	PASSED	0	0	27	
Contig_14540	1	2	370	408	0.907	PASSED	0	0	38	
Contig_10718	2	3	393	408	0.963	PASSED	0	0	15	
Contig_8387	0	0	0	408	0.000	FILTERED	0	352	56	Missing data
Contig_13394	0	0	0	408	0.000	FILTERED	0	376	32	Missing data
Contig_13513	1	2	375	408	0.919	PASSED	0	0	33	
Contig_8474	1	2	387	408	0.949	PASSED	0	0	21	
Contig_5843	1	2	382	408	0.936	PASSED	0	0	26	
Contig_10088	1	2	389	408	0.953	PASSED	0	0	19	
Contig_7597	3	4	383	408	0.939	PASSED	0	0	25	
Contig_13069	1	2	384	408	0.941	PASSED	0	0	24	
Contig_14686	1	2	373	408	0.914	PASSED	0	0	35	
Contig_2331	1	2	399	408	0.978	PASSED	0	0	9	
Contig_3930	1	2	371	408	0.909	PASSED	0	0	37	
Contig_10875	0	0	0	408	0.000	FILTERED	0	375	33	Missing data
Contig_14944	2	3	375	408	0.919	PASSED	0	0	33	
Contig_15488	2	4	389	408	0.953	PASSED	2	0	17	
Contig_4803	2	3	372	408	0.912	PASSED	0	0	36	
Contig_9487	1	2	375	408	0.919	PASSED	0	0	33	
Contig_12844	1	2	398	408	0.975	PASSED	0	0	10	
Contig_553	0	0	0	408	0.000	FILTERED	0	386	22	Missing data
Contig_12961	1	2	402	408	0.985	PASSED	0	0	6	
Contig_15596	1	2	386	408	0.946	PASSED	0	0	22	
Contig_13973	2	3	387	408	0.949	PASSED	0	0	21	
Contig_459	0	0	0	408	0.000	FILTERED	0	358	50	Missing data
Contig_9343	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_2345	1	2	389	408	0.953	PASSED	0	0	19	
Contig_6455	1	2	369	408	0.904	PASSED	0	0	39	
Contig_585	1	2	385	408	0.944	PASSED	0	0	23	
Contig_8304	1	2	388	408	0.951	PASSED	0	0	20	
Contig_3270	1	2	394	408	0.966	PASSED	0	0	14	
Contig_6193	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_4620	1	2	382	408	0.936	PASSED	0	0	26	
Contig_4847	1	2	390	408	0.956	PASSED	0	0	18	
Contig_395	1	2	384	408	0.941	PASSED	0	0	24	
Contig_12959	1	2	393	408	0.963	PASSED	0	0	15	
Contig_480	1	2	372	408	0.912	PASSED	0	0	36	
Contig_581	2	2	388	408	0.951	PASSED	0	0	20	
Contig_15030	1	2	390	408	0.956	PASSED	0	0	18	
Contig_3133	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_12399	0	0	0	408	0.000	FILTERED	0	375	33	Missing data
Contig_9664	1	2	379	408	0.929	PASSED	0	0	29	
Contig_6377	1	2	390	408	0.956	PASSED	0	0	18	
Contig_5101	0	0	0	408	0.000	FILTERED	0	368	40	Missing data
Contig_10765	2	3	388	408	0.951	PASSED	0	0	20	
Contig_4514	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_6121	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_14735	2	3	374	408	0.917	PASSED	0	0	34	
Contig_14079	2	3	400	408	0.980	PASSED	0	0	8	
Contig_4158	0	0	0	408	0.000	FILTERED	0	369	39	Missing data
Contig_14920	3	2	386	408	0.946	PASSED	0	0	22	
Contig_3513	1	2	397	408	0.973	PASSED	0	0	11	
Contig_9145	1	2	374	408	0.917	PASSED	0	0	34	
Contig_11639	2	3	383	408	0.939	PASSED	0	0	25	
Contig_13592	1	2	372	408	0.912	PASSED	0	0	36	
Contig_7701	3	4	390	408	0.956	PASSED	0	1	17	
Contig_15139	1	2	371	408	0.909	PASSED	0	0	37	
Contig_13007	2	3	397	408	0.973	PASSED	0	0	11	
Contig_4056	1	2	402	408	0.985	PASSED	0	0	6	
Contig_15016	1	2	368	408	0.902	PASSED	0	0	40	
Contig_2921	2	3	388	408	0.951	PASSED	1	0	19	
Contig_14848	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_508	0	0	0	408	0.000	FILTERED	0	352	56	Missing data
Contig_10296	1	2	376	408	0.922	PASSED	0	0	32	
Contig_5188	1	2	381	408	0.934	PASSED	0	0	27	
Contig_10542	1	2	393	408	0.963	PASSED	0	0	15	
Contig_8015	1	2	387	408	0.949	PASSED	0	0	21	
Contig_6297	0	0	0	408	0.000	FILTERED	0	364	44	Missing data
Contig_11008	1	2	384	408	0.941	PASSED	0	0	24	
Contig_14749	1	2	381	408	0.934	PASSED	0	0	27	
Contig_5053	1	2	388	408	0.951	PASSED	0	0	20	
Contig_11280	2	2	396	408	0.971	PASSED	0	0	12	
Contig_13168	0	0	0	408	0.000	FILTERED	0	368	40	Missing data
Contig_4309	2	3	373	408	0.914	PASSED	0	0	35	
Contig_3210	1	2	367	408	0.900	PASSED	0	0	41	
Contig_3916	1	2	377	408	0.924	PASSED	0	0	31	
Contig_9930	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_538	1	2	371	408	0.909	PASSED	0	0	37	
Contig_1762	2	3	373	408	0.914	PASSED	0	0	35	
Contig_2051	2	3	381	408	0.934	PASSED	0	1	26	
Contig_6568	1	2	369	408	0.904	PASSED	0	0	39	
Contig_7327	1	2	386	408	0.946	PASSED	0	0	22	
Contig_6585	2	3	380	408	0.931	PASSED	1	1	26	
Contig_846	1	2	383	408	0.939	PASSED	0	0	25	
Contig_9224	1	2	371	408	0.909	PASSED	0	0	37	
Contig_10657	1	2	384	408	0.941	PASSED	0	0	24	
Contig_15226	1	2	371	408	0.909	PASSED	0	0	37	
Contig_9891	1	2	388	408	0.951	PASSED	0	0	20	
Contig_6620	1	2	380	408	0.931	PASSED	0	0	28	
Contig_3760	1	2	376	408	0.922	PASSED	0	0	32	
Contig_15607	3	4	370	408	0.907	PASSED	0	0	38	
Contig_8349	3	4	382	408	0.936	PASSED	0	1	25	
Contig_7152	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_2504	2	3	395	408	0.968	PASSED	0	0	13	
Contig_14978	1	2	386	408	0.946	PASSED	0	0	22	
Contig_291	1	2	387	408	0.949	PASSED	0	0	21	
Contig_15392	1	2	399	408	0.978	PASSED	0	0	9	
Contig_1014	1	2	394	408	0.966	PASSED	0	0	14	
Contig_5959	4	4	375	408	0.919	PASSED	0	0	33	
Contig_951	1	2	386	408	0.946	PASSED	0	0	22	
Contig_12435	2	4	366	408	0.897	PASSED	0	2	40	
Contig_5428	2	3	368	408	0.902	PASSED	2	0	38	
Contig_13649	2	3	378	408	0.926	PASSED	1	0	29	
Contig_9956	1	2	400	408	0.980	PASSED	0	0	8	
Contig_4860	1	2	385	408	0.944	PASSED	0	0	23	
Contig_973	1	2	389	408	0.953	PASSED	0	0	19	
Contig_13726	3	4	382	408	0.936	PASSED	0	0	26	
Contig_12168	2	3	379	408	0.929	PASSED	1	0	28	
Contig_9779	1	2	392	408	0.961	PASSED	0	0	16	
Contig_11524	3	4	401	408	0.983	PASSED	0	0	7	
Contig_13749	0	0	0	408	0.000	FILTERED	0	369	39	Missing data
Contig_12475	1	2	384	408	0.941	PASSED	0	0	24	
Contig_12176	1	2	376	408	0.922	PASSED	0	0	32	
Contig_11863	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_11227	2	3	369	408	0.904	PASSED	0	0	39	
Contig_5272	1	2	393	408	0.963	PASSED	0	0	15	
Contig_9988	1	2	381	408	0.934	PASSED	0	0	27	
Contig_15017	2	3	374	408	0.917	PASSED	5	3	26	
Contig_1604	1	2	392	408	0.961	PASSED	0	0	16	
Contig_11882	1	2	389	408	0.953	PASSED	0	0	19	
Contig_13893	0	0	0	408	0.000	FILTERED	0	395	13	Missing data
Contig_3770	1	2	372	408	0.912	PASSED	0	0	36	
Contig_7594	1	2	378	408	0.926	PASSED	0	0	30	
Contig_6397	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_10852	1	2	380	408	0.931	PASSED	0	0	28	
Contig_7251	1	2	393	408	0.963	PASSED	0	0	15	
Contig_4879	1	2	384	408	0.941	PASSED	0	0	24	
Contig_2607	1	2	388	408	0.951	PASSED	0	0	20	
Contig_5571	0	0	0	408	0.000	FILTERED	0	364	44	Missing data
Contig_4568	1	2	395	408	0.968	PASSED	0	0	13	
Contig_3554	2	3	381	408	0.934	PASSED	0	1	26	
Contig_8557	1	2	384	408	0.941	PASSED	0	0	24	
Contig_6237	1	2	387	408	0.949	PASSED	0	0	21	
Contig_13479	2	3	384	408	0.941	PASSED	0	0	24	
Contig_13181	1	2	381	408	0.934	PASSED	0	0	27	
Contig_13716	2	3	381	408	0.934	PASSED	0	0	27	
Contig_1010	1	2	385	408	0.944	PASSED	0	0	23	
Contig_9965	1	2	374	408	0.917	PASSED	0	0	34	
Contig_6775	2	3	375	408	0.919	PASSED	0	1	32	
Contig_14313	2	3	374	408	0.917	PASSED	1	0	33	
Contig_12236	2	2	373	408	0.914	PASSED	0	0	35	
Contig_6448	2	2	396	408	0.971	PASSED	1	0	11	
Contig_3810	2	3	380	408	0.931	PASSED	0	0	28	
Contig_8923	1	2	387	408	0.949	PASSED	0	0	21	
Contig_13673	2	3	377	408	0.924	PASSED	0	0	31	
Contig_4381	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_2947	1	2	392	408	0.961	PASSED	0	0	16	
Contig_3562	0	0	0	408	0.000	FILTERED	0	375	33	Missing data
Contig_1175	1	2	400	408	0.980	PASSED	0	0	8	
Contig_11787	1	2	397	408	0.973	PASSED	0	0	11	
Contig_6599	1	2	387	408	0.949	PASSED	0	0	21	
Contig_4386	0	0	0	408	0.000	FILTERED	0	371	37	Missing data
Contig_3352	1	2	394	408	0.966	PASSED	0	0	14	
Contig_9832	1	2	394	408	0.966	PASSED	0	0	14	
Contig_10292	1	2	383	408	0.939	PASSED	0	0	25	
Contig_7403	1	2	379	408	0.929	PASSED	0	0	29	
Contig_1367	1	2	397	408	0.973	PASSED	0	0	11	
Contig_2757	3	4	394	408	0.966	PASSED	0	0	14	
Contig_11831	1	2	387	408	0.949	PASSED	0	0	21	
Contig_2937	1	2	388	408	0.951	PASSED	0	0	20	
Contig_7728	1	2	370	408	0.907	PASSED	0	0	38	
Contig_1733	2	3	384	408	0.941	PASSED	3	1	20	
Contig_1417	1	2	399	408	0.978	PASSED	0	0	9	
Contig_13684	1	2	393	408	0.963	PASSED	0	0	15	
Contig_7526	2	4	394	408	0.966	PASSED	1	0	13	
Contig_10686	1	2	394	408	0.966	PASSED	0	0	14	
Contig_8796	1	2	376	408	0.922	PASSED	0	0	32	
Contig_2176	1	2	395	408	0.968	PASSED	0	0	13	
Contig_12805	1	2	373	408	0.914	PASSED	0	0	35	
Contig_15204	2	2	395	408	0.968	PASSED	1	0	12	
Contig_15322	1	2	373	408	0.914	PASSED	0	0	35	
Contig_13949	1	2	381	408	0.934	PASSED	0	0	27	
Contig_4497	1	2	376	408	0.922	PASSED	0	0	32	
Contig_332	1	2	391	408	0.958	PASSED	0	0	17	
Contig_10058	1	2	372	408	0.912	PASSED	0	0	36	
Contig_1080	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_12640	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_5340	2	3	386	408	0.946	PASSED	0	0	22	
Contig_2210	2	3	383	408	0.939	PASSED	0	0	25	
Contig_10096	3	4	391	408	0.958	PASSED	0	0	17	
Contig_15424	1	2	373	408	0.914	PASSED	0	0	35	
Contig_3951	3	4	384	408	0.941	PASSED	0	0	24	
Contig_12539	2	3	397	408	0.973	PASSED	0	0	11	
Contig_6824	1	2	384	408	0.941	PASSED	0	0	24	
Contig_14484	1	2	394	408	0.966	PASSED	0	0	14	
Contig_10395	1	2	383	408	0.939	PASSED	0	0	25	
Contig_401	0	0	0	408	0.000	FILTERED	0	378	30	Missing data
Contig_14304	1	2	375	408	0.919	PASSED	0	0	33	
Contig_4996	1	2	382	408	0.936	PASSED	0	0	26	
Contig_7605	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_10283	1	2	383	408	0.939	PASSED	0	0	25	
Contig_14696	2	3	387	408	0.949	PASSED	0	0	21	
Contig_2222	1	2	371	408	0.909	PASSED	0	0	37	
Contig_9709	2	3	380	408	0.931	PASSED	0	0	28	
Contig_3954	2	3	398	408	0.975	PASSED	0	0	10	
Contig_2989	0	0	0	408	0.000	FILTERED	0	370	38	Missing data
Contig_10156	2	3	392	408	0.961	PASSED	0	0	16	
Contig_1084	1	2	391	408	0.958	PASSED	0	0	17	
Contig_10920	1	2	395	408	0.968	PASSED	0	0	13	
Contig_9246	1	2	388	408	0.951	PASSED	0	0	20	
Contig_2691	1	2	386	408	0.946	PASSED	0	0	22	
Contig_8804	1	2	391	408	0.958	PASSED	0	0	17	
Contig_8706	1	2	377	408	0.924	PASSED	0	0	31	
Contig_15450	3	2	375	408	0.919	PASSED	1	0	32	
Contig_1406	3	4	387	408	0.949	PASSED	0	2	19	
Contig_146	1	2	387	408	0.949	PASSED	0	0	21	
Contig_13466	1	2	379	408	0.929	PASSED	0	0	29	
Contig_10593	2	3	391	408	0.958	PASSED	0	0	17	
Contig_9525	1	2	380	408	0.931	PASSED	0	0	28	
Contig_7711	1	2	379	408	0.929	PASSED	0	0	29	
Contig_1895	2	3	391	408	0.958	PASSED	0	0	17	
Contig_10427	1	2	377	408	0.924	PASSED	0	0	31	
Contig_6521	3	4	389	408	0.953	PASSED	1	0	18	
Contig_6657	2	3	247	408	0.605	PASSED	0	132	29	
Contig_3269	1	2	387	408	0.949	PASSED	0	0	21	
Contig_1727	1	2	389	408	0.953	PASSED	0	0	19	
Contig_15371	1	2	389	408	0.953	PASSED	0	0	19	
Contig_7895	3	4	362	408	0.887	PASSED	6	2	38	
Contig_12813	1	2	390	408	0.956	PASSED	0	0	18	
Contig_8145	2	3	384	408	0.941	PASSED	0	0	24	
Contig_14233	2	3	395	408	0.968	PASSED	0	1	12	
Contig_996	1	2	374	408	0.917	PASSED	0	0	34	
Contig_6013	2	3	381	408	0.934	PASSED	0	0	27	
Contig_3746	1	2	372	408	0.912	PASSED	0	0	36	
Contig_7819	1	2	393	408	0.963	PASSED	0	0	15	
Contig_12853	2	3	387	408	0.949	PASSED	0	0	21	
Contig_8131	0	0	0	408	0.000	FILTERED	0	392	16	Missing data
Contig_10738	1	2	392	408	0.961	PASSED	0	0	16	
Contig_6980	1	2	384	408	0.941	PASSED	0	0	24	
Contig_15364	2	3	380	408	0.931	PASSED	0	0	28	
Contig_6126	1	2	387	408	0.949	PASSED	0	0	21	
Contig_2681	0	0	0	408	0.000	FILTERED	0	371	37	Missing data
Contig_4504	2	2	376	408	0.922	PASSED	0	0	32	
Contig_952	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_8751	1	2	384	408	0.941	PASSED	0	0	24	
Contig_1075	1	2	389	408	0.953	PASSED	0	0	19	
Contig_14573	1	2	380	408	0.931	PASSED	0	0	28	
Contig_11488	1	2	381	408	0.934	PASSED	0	0	27	
Contig_15269	1	2	400	408	0.980	PASSED	0	0	8	
Contig_229	1	2	376	408	0.922	PASSED	0	0	32	
Contig_9871	1	2	371	408	0.909	PASSED	0	0	37	
Contig_12707	1	2	393	408	0.963	PASSED	0	0	15	
Contig_5738	1	2	372	408	0.912	PASSED	0	0	36	
Contig_7111	1	2	367	408	0.900	PASSED	0	0	41	
Contig_14367	1	2	370	408	0.907	PASSED	0	0	38	
Contig_14038	1	2	379	408	0.929	PASSED	0	0	29	
Contig_11751	1	2	380	408	0.931	PASSED	0	0	28	
Contig_7272	1	2	382	408	0.936	PASSED	0	0	26	
Contig_11792	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_7314	0	0	0	408	0.000	FILTERED	0	361	47	Missing data
Contig_5549	1	2	378	408	0.926	PASSED	0	0	30	
Contig_11727	0	0	0	408	0.000	FILTERED	0	376	32	Missing data
Contig_9585	2	3	376	408	0.922	PASSED	1	0	31	
Contig_2608	1	2	386	408	0.946	PASSED	0	0	22	
Contig_3152	3	3	396	408	0.971	PASSED	2	0	10	
Contig_145	1	2	389	408	0.953	PASSED	0	0	19	
Contig_9576	1	2	394	408	0.966	PASSED	0	0	14	
Contig_9157	1	2	395	408	0.968	PASSED	0	0	13	
Contig_14456	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_12746	0	0	0	408	0.000	FILTERED	0	349	59	Missing data
Contig_814	1	2	390	408	0.956	PASSED	0	0	18	
Contig_9143	1	2	396	408	0.971	PASSED	0	0	12	
Contig_8133	0	0	0	408	0.000	FILTERED	0	358	50	Missing data
Contig_13568	1	2	367	408	0.900	PASSED	0	0	41	
Contig_827	1	2	381	408	0.934	PASSED	0	0	27	
Contig_7194	2	3	382	408	0.936	PASSED	0	0	26	
Contig_1699	1	2	380	408	0.931	PASSED	0	0	28	
Contig_10667	0	0	0	408	0.000	FILTERED	0	375	33	Missing data
Contig_12004	1	2	383	408	0.939	PASSED	0	0	25	
Contig_5263	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_14252	2	3	382	408	0.936	PASSED	0	0	26	
Contig_3331	1	2	394	408	0.966	PASSED	0	0	14	
Contig_14394	1	2	379	408	0.929	PASSED	0	0	29	
Contig_6764	0	0	0	408	0.000	FILTERED	0	367	41	Missing data
Contig_3200	1	2	394	408	0.966	PASSED	0	0	14	
Contig_10277	1	2	383	408	0.939	PASSED	0	0	25	
Contig_7450	3	5	366	408	0.897	PASSED	2	5	35	
Contig_3811	2	3	374	408	0.917	PASSED	0	0	34	
Contig_7691	1	2	383	408	0.939	PASSED	0	0	25	
Contig_3230	1	2	378	408	0.926	PASSED	0	0	30	
Contig_12493	2	3	388	408	0.951	PASSED	0	0	20	
Contig_11282	1	2	374	408	0.917	PASSED	0	0	34	
